ICD9_Code,CCS_Category,CCS_Desc,Mapped_Category
'36552','88   ','Glaucoma',other
'36559','88   ','Glaucoma',other
'36560','88   ','Glaucoma',other
'36561','88   ','Glaucoma',other
'36562','88   ','Glaucoma',other
'36563','88   ','Glaucoma',other
'36564','88   ','Glaucoma',other
'36565','88   ','Glaucoma',other
'36581','88   ','Glaucoma',other
'36582','88   ','Glaucoma',other
'36583','88   ','Glaucoma',other
'36589','88   ','Glaucoma',other
'3659 ','88   ','Glaucoma',other
'3670 ','89   ','Blindness',other
'3671 ','89   ','Blindness',other
'36720','89   ','Blindness',other
'36721','89   ','Blindness',other
'36722','89   ','Blindness',other
'36731','89   ','Blindness',other
'36732','89   ','Blindness',other
'3674 ','89   ','Blindness',other
'36751','89   ','Blindness',other
'36752','89   ','Blindness',other
'36753','89   ','Blindness',other
'36781','89   ','Blindness',other
'36789','89   ','Blindness',other
'3679 ','89   ','Blindness',other
'36800','89   ','Blindness',other
'36801','89   ','Blindness',other
'36802','89   ','Blindness',other
'36803','89   ','Blindness',other
'36810','89   ','Blindness',other
'36811','89   ','Blindness',other
'36812','89   ','Blindness',other
'36813','89   ','Blindness',other
'36814','89   ','Blindness',other
'36815','89   ','Blindness',other
'36816','89   ','Blindness',other
'3682 ','89   ','Blindness',other
'36830','89   ','Blindness',other
'36831','89   ','Blindness',other
'36832','89   ','Blindness',other
'36833','89   ','Blindness',other
'36834','89   ','Blindness',other
'36840','89   ','Blindness',other
'36841','89   ','Blindness',other
'36842','89   ','Blindness',other
'36843','89   ','Blindness',other
'36844','89   ','Blindness',other
'36845','89   ','Blindness',other
'36846','89   ','Blindness',other
'36847','89   ','Blindness',other
'36851','89   ','Blindness',other
'36852','89   ','Blindness',other
'36853','89   ','Blindness',other
'36854','89   ','Blindness',other
'36855','89   ','Blindness',other
'36859','89   ','Blindness',other
'36860','89   ','Blindness',other
'36861','89   ','Blindness',other
'36862','89   ','Blindness',other
'36863','89   ','Blindness',other
'36869','89   ','Blindness',other
'3688 ','89   ','Blindness',other
'3689 ','89   ','Blindness',other
'36900','89   ','Blindness',other
'36901','89   ','Blindness',other
'36902','89   ','Blindness',other
'36903','89   ','Blindness',other
'36904','89   ','Blindness',other
'36905','89   ','Blindness',other
'36906','89   ','Blindness',other
'36907','89   ','Blindness',other
'36908','89   ','Blindness',other
'36910','89   ','Blindness',other
'36911','89   ','Blindness',other
'36912','89   ','Blindness',other
'36913','89   ','Blindness',other
'36914','89   ','Blindness',other
'36915','89   ','Blindness',other
'36916','89   ','Blindness',other
'36917','89   ','Blindness',other
'36918','89   ','Blindness',other
'36920','89   ','Blindness',other
'36921','89   ','Blindness',other
'36922','89   ','Blindness',other
'36923','89   ','Blindness',other
'36924','89   ','Blindness',other
'36925','89   ','Blindness',other
'3693 ','89   ','Blindness',other
'3694 ','89   ','Blindness',other
'36960','89   ','Blindness',other
'36961','89   ','Blindness',other
'36962','89   ','Blindness',other
'36963','89   ','Blindness',other
'36964','89   ','Blindness',other
'36965','89   ','Blindness',other
'36966','89   ','Blindness',other
'36967','89   ','Blindness',other
'36968','89   ','Blindness',other
'36969','89   ','Blindness',other
'36970','89   ','Blindness',other
'36971','89   ','Blindness',other
'36972','89   ','Blindness',other
'36973','89   ','Blindness',other
'36974','89   ','Blindness',other
'36975','89   ','Blindness',other
'36976','89   ','Blindness',other
'3698 ','89   ','Blindness',other
'3699 ','89   ','Blindness',other
'V410 ','89   ','Blindness',other
'0213 ','90   ','Eye infectn',other
'03281','90   ','Eye infectn',other
'05320','90   ','Eye infectn',other
'05321','90   ','Eye infectn',other
'05322','90   ','Eye infectn',other
'05329','90   ','Eye infectn',other
'05440','90   ','Eye infectn',other
'05441','90   ','Eye infectn',other
'05442','90   ','Eye infectn',other
'05443','90   ','Eye infectn',other
'05444','90   ','Eye infectn',other
'05449','90   ','Eye infectn',other
'05571','90   ','Eye infectn',other
'0760 ','90   ','Eye infectn',other
'0761 ','90   ','Eye infectn',other
'0769 ','90   ','Eye infectn',other
'0770 ','90   ','Eye infectn',other
'0771 ','90   ','Eye infectn',other
'0772 ','90   ','Eye infectn',other
'0773 ','90   ','Eye infectn',other
'0774 ','90   ','Eye infectn',other
'0778 ','90   ','Eye infectn',other
'0779 ','90   ','Eye infectn',other
'07798','90   ','Eye infectn',other
'07799','90   ','Eye infectn',other
'11502','90   ','Eye infectn',other
'11512','90   ','Eye infectn',other
'11592','90   ','Eye infectn',other
'1301 ','90   ','Eye infectn',other
'1302 ','90   ','Eye infectn',other
'1391 ','90   ','Eye infectn',other
'36000','90   ','Eye infectn',other
'36001','90   ','Eye infectn',other
'36002','90   ','Eye infectn',other
'36003','90   ','Eye infectn',other
'36004','90   ','Eye infectn',other
'36011','90   ','Eye infectn',other
'36012','90   ','Eye infectn',other
'36013','90   ','Eye infectn',other
'36014','90   ','Eye infectn',other
'36019','90   ','Eye infectn',other
'36300','90   ','Eye infectn',other
'36301','90   ','Eye infectn',other
'36303','90   ','Eye infectn',other
'36304','90   ','Eye infectn',other
'36305','90   ','Eye infectn',other
'36306','90   ','Eye infectn',other
'36307','90   ','Eye infectn',other
'36308','90   ','Eye infectn',other
'36310','90   ','Eye infectn',other
'36311','90   ','Eye infectn',other
'36312','90   ','Eye infectn',other
'36313','90   ','Eye infectn',other
'36314','90   ','Eye infectn',other
'36315','90   ','Eye infectn',other
'36320','90   ','Eye infectn',other
'36321','90   ','Eye infectn',other
'36322','90   ','Eye infectn',other
'36400','90   ','Eye infectn',other
'36401','90   ','Eye infectn',other
'36402','90   ','Eye infectn',other
'36403','90   ','Eye infectn',other
'36404','90   ','Eye infectn',other
'36405','90   ','Eye infectn',other
'36410','90   ','Eye infectn',other
'36411','90   ','Eye infectn',other
'36421','90   ','Eye infectn',other
'36422','90   ','Eye infectn',other
'36423','90   ','Eye infectn',other
'36424','90   ','Eye infectn',other
'3643 ','90   ','Eye infectn',other
'37020','90   ','Eye infectn',other
'37021','90   ','Eye infectn',other
'37022','90   ','Eye infectn',other
'37023','90   ','Eye infectn',other
'37024','90   ','Eye infectn',other
'37031','90   ','Eye infectn',other
'37032','90   ','Eye infectn',other
'37033','90   ','Eye infectn',other
'37034','90   ','Eye infectn',other
'37035','90   ','Eye infectn',other
'37040','90   ','Eye infectn',other
'37044','90   ','Eye infectn',other
'37049','90   ','Eye infectn',other
'37050','90   ','Eye infectn',other
'37052','90   ','Eye infectn',other
'37054','90   ','Eye infectn',other
'37055','90   ','Eye infectn',other
'37059','90   ','Eye infectn',other
'3708 ','90   ','Eye infectn',other
'3709 ','90   ','Eye infectn',other
'37200','90   ','Eye infectn',other
'37201','90   ','Eye infectn',other
'37202','90   ','Eye infectn',other
'37203','90   ','Eye infectn',other
'37204','90   ','Eye infectn',other
'37205','90   ','Eye infectn',other
'37210','90   ','Eye infectn',other
'37211','90   ','Eye infectn',other
'37212','90   ','Eye infectn',other
'37213','90   ','Eye infectn',other
'37214','90   ','Eye infectn',other
'37215','90   ','Eye infectn',other
'37220','90   ','Eye infectn',other
'37221','90   ','Eye infectn',other
'37222','90   ','Eye infectn',other
'37230','90   ','Eye infectn',other
'37231','90   ','Eye infectn',other
'37233','90   ','Eye infectn',other
'37239','90   ','Eye infectn',other
'37300','90   ','Eye infectn',other
'37301','90   ','Eye infectn',other
'37302','90   ','Eye infectn',other
'37311','90   ','Eye infectn',other
'37312','90   ','Eye infectn',other
'37313','90   ','Eye infectn',other
'37331','90   ','Eye infectn',other
'37332','90   ','Eye infectn',other
'37333','90   ','Eye infectn',other
'37334','90   ','Eye infectn',other
'3734 ','90   ','Eye infectn',other
'3735 ','90   ','Eye infectn',other
'3736 ','90   ','Eye infectn',other
'3738 ','90   ','Eye infectn',other
'3739 ','90   ','Eye infectn',other
'37500','90   ','Eye infectn',other
'37501','90   ','Eye infectn',other
'37502','90   ','Eye infectn',other
'37503','90   ','Eye infectn',other
'37530','90   ','Eye infectn',other
'37531','90   ','Eye infectn',other
'37532','90   ','Eye infectn',other
'37533','90   ','Eye infectn',other
'37541','90   ','Eye infectn',other
'37542','90   ','Eye infectn',other
'37543','90   ','Eye infectn',other
'37600','90   ','Eye infectn',other
'37601','90   ','Eye infectn',other
'37602','90   ','Eye infectn',other
'37603','90   ','Eye infectn',other
'37604','90   ','Eye infectn',other
'37610','90   ','Eye infectn',other
'37611','90   ','Eye infectn',other
'37612','90   ','Eye infectn',other
'37613','90   ','Eye infectn',other
'37730','90   ','Eye infectn',other
'37731','90   ','Eye infectn',other
'37732','90   ','Eye infectn',other
'37733','90   ','Eye infectn',other
'37734','90   ','Eye infectn',other
'37739','90   ','Eye infectn',other
'37900','90   ','Eye infectn',other
'37901','90   ','Eye infectn',other
'37902','90   ','Eye infectn',other
'37903','90   ','Eye infectn',other
'37904','90   ','Eye infectn',other
'37905','90   ','Eye infectn',other
'37906','90   ','Eye infectn',other
'37907','90   ','Eye infectn',other
'37909','90   ','Eye infectn',other
'37960','90   ','Eye infectn',other
'37961','90   ','Eye infectn',other
'37962','90   ','Eye infectn',other
'37963','90   ','Eye infectn',other
'36020','91   ','Other eye dx',other
'36021','91   ','Other eye dx',other
'36023','91   ','Other eye dx',other
'36024','91   ','Other eye dx',other
'36029','91   ','Other eye dx',other
'36030','91   ','Other eye dx',other
'36031','91   ','Other eye dx',other
'36032','91   ','Other eye dx',other
'36033','91   ','Other eye dx',other
'36034','91   ','Other eye dx',other
'36040','91   ','Other eye dx',other
'36041','91   ','Other eye dx',other
'36042','91   ','Other eye dx',other
'36043','91   ','Other eye dx',other
'36044','91   ','Other eye dx',other
'36050','91   ','Other eye dx',other
'36051','91   ','Other eye dx',other
'36052','91   ','Other eye dx',other
'36053','91   ','Other eye dx',other
'36054','91   ','Other eye dx',other
'36055','91   ','Other eye dx',other
'36059','91   ','Other eye dx',other
'36060','91   ','Other eye dx',other
'36061','91   ','Other eye dx',other
'36062','91   ','Other eye dx',other
'36063','91   ','Other eye dx',other
'36064','91   ','Other eye dx',other
'36065','91   ','Other eye dx',other
'36069','91   ','Other eye dx',other
'36081','91   ','Other eye dx',other
'36089','91   ','Other eye dx',other
'3609 ','91   ','Other eye dx',other
'36330','91   ','Other eye dx',other
'36331','91   ','Other eye dx',other
'36332','91   ','Other eye dx',other
'36333','91   ','Other eye dx',other
'36334','91   ','Other eye dx',other
'36335','91   ','Other eye dx',other
'36340','91   ','Other eye dx',other
'36341','91   ','Other eye dx',other
'36342','91   ','Other eye dx',other
'36343','91   ','Other eye dx',other
'36350','91   ','Other eye dx',other
'36351','91   ','Other eye dx',other
'36352','91   ','Other eye dx',other
'36353','91   ','Other eye dx',other
'36354','91   ','Other eye dx',other
'36355','91   ','Other eye dx',other
'36356','91   ','Other eye dx',other
'36357','91   ','Other eye dx',other
'36361','91   ','Other eye dx',other
'36362','91   ','Other eye dx',other
'36363','91   ','Other eye dx',other
'36370','91   ','Other eye dx',other
'36371','91   ','Other eye dx',other
'36372','91   ','Other eye dx',other
'3638 ','91   ','Other eye dx',other
'3639 ','91   ','Other eye dx',other
'36441','91   ','Other eye dx',other
'36442','91   ','Other eye dx',other
'36451','91   ','Other eye dx',other
'36452','91   ','Other eye dx',other
'36453','91   ','Other eye dx',other
'36454','91   ','Other eye dx',other
'36455','91   ','Other eye dx',other
'36456','91   ','Other eye dx',other
'36457','91   ','Other eye dx',other
'36459','91   ','Other eye dx',other
'36460','91   ','Other eye dx',other
'36461','91   ','Other eye dx',other
'36462','91   ','Other eye dx',other
'36463','91   ','Other eye dx',other
'36464','91   ','Other eye dx',other
'36470','91   ','Other eye dx',other
'36471','91   ','Other eye dx',other
'36472','91   ','Other eye dx',other
'36473','91   ','Other eye dx',other
'36474','91   ','Other eye dx',other
'36475','91   ','Other eye dx',other
'36476','91   ','Other eye dx',other
'36477','91   ','Other eye dx',other
'3648 ','91   ','Other eye dx',other
'36481','91   ','Other eye dx',other
'36489','91   ','Other eye dx',other
'3649 ','91   ','Other eye dx',other
'37000','91   ','Other eye dx',other
'37001','91   ','Other eye dx',other
'37002','91   ','Other eye dx',other
'37003','91   ','Other eye dx',other
'37004','91   ','Other eye dx',other
'37005','91   ','Other eye dx',other
'37006','91   ','Other eye dx',other
'37007','91   ','Other eye dx',other
'37060','91   ','Other eye dx',other
'37061','91   ','Other eye dx',other
'37062','91   ','Other eye dx',other
'37063','91   ','Other eye dx',other
'37064','91   ','Other eye dx',other
'37100','91   ','Other eye dx',other
'37101','91   ','Other eye dx',other
'37102','91   ','Other eye dx',other
'37103','91   ','Other eye dx',other
'37104','91   ','Other eye dx',other
'37105','91   ','Other eye dx',other
'37110','91   ','Other eye dx',other
'37111','91   ','Other eye dx',other
'37112','91   ','Other eye dx',other
'37113','91   ','Other eye dx',other
'37114','91   ','Other eye dx',other
'37115','91   ','Other eye dx',other
'37116','91   ','Other eye dx',other
'37120','91   ','Other eye dx',other
'37121','91   ','Other eye dx',other
'37122','91   ','Other eye dx',other
'37123','91   ','Other eye dx',other
'37124','91   ','Other eye dx',other
'37130','91   ','Other eye dx',other
'37131','91   ','Other eye dx',other
'37132','91   ','Other eye dx',other
'37133','91   ','Other eye dx',other
'37140','91   ','Other eye dx',other
'37141','91   ','Other eye dx',other
'37142','91   ','Other eye dx',other
'37143','91   ','Other eye dx',other
'37144','91   ','Other eye dx',other
'37145','91   ','Other eye dx',other
'37146','91   ','Other eye dx',other
'37148','91   ','Other eye dx',other
'37149','91   ','Other eye dx',other
'37150','91   ','Other eye dx',other
'37151','91   ','Other eye dx',other
'37152','91   ','Other eye dx',other
'37153','91   ','Other eye dx',other
'37154','91   ','Other eye dx',other
'37155','91   ','Other eye dx',other
'37156','91   ','Other eye dx',other
'37157','91   ','Other eye dx',other
'37158','91   ','Other eye dx',other
'37160','91   ','Other eye dx',other
'37161','91   ','Other eye dx',other
'37162','91   ','Other eye dx',other
'37170','91   ','Other eye dx',other
'37171','91   ','Other eye dx',other
'37172','91   ','Other eye dx',other
'37173','91   ','Other eye dx',other
'37181','91   ','Other eye dx',other
'37182','91   ','Other eye dx',other
'37189','91   ','Other eye dx',other
'3719 ','91   ','Other eye dx',other
'37240','91   ','Other eye dx',other
'37241','91   ','Other eye dx',other
'37242','91   ','Other eye dx',other
'37243','91   ','Other eye dx',other
'37244','91   ','Other eye dx',other
'37245','91   ','Other eye dx',other
'37250','91   ','Other eye dx',other
'37251','91   ','Other eye dx',other
'37252','91   ','Other eye dx',other
'37253','91   ','Other eye dx',other
'37254','91   ','Other eye dx',other
'37255','91   ','Other eye dx',other
'37256','91   ','Other eye dx',other
'37261','91   ','Other eye dx',other
'37262','91   ','Other eye dx',other
'37263','91   ','Other eye dx',other
'37264','91   ','Other eye dx',other
'37271','91   ','Other eye dx',other
'37272','91   ','Other eye dx',other
'37273','91   ','Other eye dx',other
'37274','91   ','Other eye dx',other
'37275','91   ','Other eye dx',other
'3728 ','91   ','Other eye dx',other
'37281','91   ','Other eye dx',other
'37289','91   ','Other eye dx',other
'3729 ','91   ','Other eye dx',other
'3732 ','91   ','Other eye dx',other
'37400','91   ','Other eye dx',other
'37401','91   ','Other eye dx',other
'37402','91   ','Other eye dx',other
'37403','91   ','Other eye dx',other
'37404','91   ','Other eye dx',other
'37405','91   ','Other eye dx',other
'37410','91   ','Other eye dx',other
'37411','91   ','Other eye dx',other
'37412','91   ','Other eye dx',other
'37413','91   ','Other eye dx',other
'37414','91   ','Other eye dx',other
'37420','91   ','Other eye dx',other
'37421','91   ','Other eye dx',other
'37422','91   ','Other eye dx',other
'37423','91   ','Other eye dx',other
'37430','91   ','Other eye dx',other
'37431','91   ','Other eye dx',other
'37432','91   ','Other eye dx',other
'37433','91   ','Other eye dx',other
'37434','91   ','Other eye dx',other
'37441','91   ','Other eye dx',other
'37443','91   ','Other eye dx',other
'37444','91   ','Other eye dx',other
'37445','91   ','Other eye dx',other
'37446','91   ','Other eye dx',other
'37450','91   ','Other eye dx',other
'37451','91   ','Other eye dx',other
'37452','91   ','Other eye dx',other
'37453','91   ','Other eye dx',other
'37454','91   ','Other eye dx',other
'37455','91   ','Other eye dx',other
'37456','91   ','Other eye dx',other
'37481','91   ','Other eye dx',other
'37482','91   ','Other eye dx',other
'37483','91   ','Other eye dx',other
'37484','91   ','Other eye dx',other
'37485','91   ','Other eye dx',other
'37486','91   ','Other eye dx',other
'37487','91   ','Other eye dx',other
'37489','91   ','Other eye dx',other
'3749 ','91   ','Other eye dx',other
'37511','91   ','Other eye dx',other
'37512','91   ','Other eye dx',other
'37513','91   ','Other eye dx',other
'37514','91   ','Other eye dx',other
'37515','91   ','Other eye dx',other
'37516','91   ','Other eye dx',other
'37520','91   ','Other eye dx',other
'37521','91   ','Other eye dx',other
'37522','91   ','Other eye dx',other
'37551','91   ','Other eye dx',other
'37552','91   ','Other eye dx',other
'37553','91   ','Other eye dx',other
'37554','91   ','Other eye dx',other
'37555','91   ','Other eye dx',other
'37556','91   ','Other eye dx',other
